Age,Number of Dependents,Number of Referrals,Monthly Charge,Family_Status,Discounted_Plan,City_Frequency,Senior Citizen_True,Married_True,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_Yes,Premium Tech Support_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn_Label_Encoded,Charge_Segment,Age_Segment,City_Size_Category,City_Frequency_Category,City
23,0,0,88.4,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Young (18-30),Large,High,San Diego
58,0,0,50.8,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Large,High,San Diego
50,0,5,99.0,0,0,285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,San Diego
22,0,10,59.75,0,0,285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Large,High,San Diego
48,0,0,111.5,0,0,285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,San Diego
49,2,2,24.25,1,1,285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Large,High,San Diego
54,0,0,20.5,0,1,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Large,High,San Diego
47,0,0,70.4,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Large,High,San Diego
60,0,0,30.55,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,San Diego
22,2,5,84.9,1,0,285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Young (18-30),Large,High,San Diego
21,0,5,54.5,0,0,285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Large,High,San Diego
39,0,0,75.35,0,0,285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Large,High,San Diego
20,0,3,44.45,0,0,285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Large,High,San Diego
43,0,0,98.05,0,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Medium,Medium,Indio
27,0,4,63.9,0,0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Small,Low,Banning
23,3,3,69.15,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Small,Low,Beaumont
42,0,0,64.65,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Blythe
59,1,2,98.85,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Small,Low,Cabazon
25,3,6,89.6,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,High Spend (>80),Young (18-30),Small,Low,Calipatria
48,0,0,83.25,0,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Small,Low,Cathedral City
53,0,7,70.25,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Coachella
51,1,1,24.5,1,1,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Medium,Medium,Desert Hot Springs
60,3,0,20.1,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Small,Low,Earp
47,2,8,73.0,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Small,Low,El Centro
56,2,10,61.4,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Senior (55+),Small,Low,Heber
62,0,0,84.3,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Very Small,Very Low,Holtville
49,2,10,19.9,1,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Imperial
60,0,0,20.4,0,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Joshua Tree
19,0,0,50.75,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Young (18-30),Small,Low,La Quinta
37,1,0,20.45,0,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Small,Low,Mecca
41,3,7,75.75,1,0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Small,Low,Morongo Valley
42,0,0,65.4,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Niland
32,1,4,59.75,1,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Ocotillo
34,0,0,48.95,0,0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Medium,Medium,Palm Springs
32,0,0,99.65,0,0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Small,Low,Palo Verde
58,0,0,18.25,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Parker Dam
42,0,0,54.55,0,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Small,Low,Pioneertown
61,1,0,40.65,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Seeley
39,2,8,20.45,1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Thermal
60,1,1,24.8,1,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Small,Low,Salton City
19,0,0,88.8,0,0,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Young (18-30),Large,High,Escondido
19,0,0,20.05,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Westmorland
31,0,0,69.8,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Winterhaven
62,2,10,77.15,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Small,Low,Yucca Valley
32,3,0,35.05,0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Landers
40,0,9,84.05,0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Small,Low,Amboy
26,0,0,20.2,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Angelus Oaks
47,0,0,49.2,0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Apple Valley
60,0,0,24.6,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Baker
33,1,5,71.65,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Fort Irwin
38,3,6,104.9,1,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Barstow
20,0,0,106.5,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Grand Terrace
59,0,0,75.5,0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Big Bear Lake
28,3,9,58.5,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Cedar Glen
45,0,0,78.9,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Colton
36,0,6,109.45,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Death Valley
20,0,0,59.2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Essex
34,0,0,29.15,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Fawnskin
30,0,0,20.05,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Medium,Medium,Fontana
33,0,0,66.5,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Ludlow
45,0,0,49.55,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Forest Falls
29,0,0,73.6,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Helendale
53,0,7,82.65,0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Hesperia
40,0,0,49.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Highland
50,0,0,25.2,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Lake Arrowhead
63,0,0,25.45,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Very Small,Very Low,Loma Linda
37,0,6,110.9,0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Very Small,Very Low,Lytle Creek
20,0,3,77.75,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Mentone
49,4,5,26.2,1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Needles
43,0,6,19.9,0,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Nipton
50,0,9,56.35,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Medium,Medium,Redlands
24,3,1,19.3,1,1,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Low Spend (<40),Young (18-30),Medium,Medium,Rialto
28,0,0,50.4,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Medium,Medium,Rialto
24,1,5,55.25,1,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Shoshone
40,0,0,19.1,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Sugarloaf
56,1,0,84.05,0,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Fallbrook
39,0,6,105.2,0,0,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Medium,Medium,Victorville
60,3,7,75.75,1,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Very Small,Very Low,Yermo
20,0,0,95.3,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Yucaipa
56,0,0,19.85,0,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,San Bernardino
59,0,0,69.1,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Senior (55+),Large,High,San Bernardino
57,0,0,20.25,0,1,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,San Bernardino
36,0,10,54.75,0,0,28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Large,High,San Bernardino
32,0,0,81.45,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,Riverside
30,0,7,80.2,0,0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Young (18-30),Large,High,Riverside
48,0,0,100.3,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Large,High,Riverside
20,1,0,90.95,0,0,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Young (18-30),Large,High,Riverside
55,0,0,20.0,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Large,High,Riverside
43,0,0,79.85,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Medium,Medium,Lake Elsinore
53,2,5,19.3,1,1,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Medium,Medium,Hemet
24,0,0,20.15,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Medium,Medium,Hemet
48,2,1,44.55,1,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Medium,Medium,Hemet
32,0,0,54.45,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Homeland
27,0,0,19.65,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Idyllwild
47,2,9,105.0,1,0,16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Medium,Medium,Moreno Valley
63,0,4,88.7,0,0,16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Senior (55+),Medium,Medium,Moreno Valley
28,0,0,20.25,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Very Small,Very Low,Mountain Center
51,0,6,109.1,0,0,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Medium,Medium,Murrieta
44,0,0,30.75,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Medium,Medium,Murrieta
39,2,7,94.05,1,0,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,High Spend (>80),Middle-Aged (30-55),Medium,Medium,Perris
24,0,2,78.85,0,0,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Medium,Medium,San Jacinto
33,0,0,55.3,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Medium,Medium,San Jacinto
44,2,3,19.35,1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Menifee
22,2,3,25.35,1,1,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Medium,Medium,Sun City
23,0,0,20.45,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Young (18-30),Medium,Medium,Sun City
29,0,7,19.35,0,1,12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Low Spend (<40),Young (18-30),Medium,Medium,Sun City
35,0,10,78.65,0,0,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,Mid Spend (40-80),Middle-Aged (30-55),Very Small,Very Low,Wildomar
21,0,0,74.75,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Winchester
38,3,1,19.9,1,1,28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Large,High,Irvine
27,0,1,58.35,0,0,28,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Large,High,Irvine
60,0,0,100.5,0,0,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,High Spend (>80),Senior (55+),Large,High,Irvine
57,1,3,20.05,1,1,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Low Spend (<40),Senior (55+),Large,High,Irvine
21,0,1,95.0,0,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,High Spend (>80),Young (18-30),Very Small,Very Low,Capistrano Beach
30,2,0,45.45,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Mid Spend (40-80),Young (18-30),Very Small,Very Low,Dana Point
51,0,0,20.0,0,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,Low Spend (<40),Middle-Aged (30-55),Very Small,Very Low,Lake Forest
